Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/ground_truth_video_06162021/record_47_p1c4_00000.mp4,---,---,1623876788.68,1623876848.82,---,---

Processing fps
2.9345320776643256

Confidence Cutoff,NMS Cutoff
0.3,0.5

Frame #,Timestamp,Object Confidence,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly
1222,1623876829.53,0.9827633,sedan,1568.8129,368.84805,1750.9017,453.2085,---,---,3D Detector,---,---,1727.8187,439.65918,1703.3246,402.44824,1583.325,448.92352,1558.8308,411.7126,1754.5424,415.7483,1730.0481,378.53735,1610.0486,425.01263,1585.5544,387.8017
1222,1623876829.53,0.9092186,sedan,1039.7449,618.1713,1223.3063,724.56116,---,---,3D Detector,---,---,1219.4329,707.5614,1217.4072,659.95544,1052.8643,718.2821,1050.8387,670.67615,1213.7511,679.00134,1211.7255,631.3954,1047.1826,689.72205,1045.157,642.1161
1222,1623876829.53,0.85078436,midsize,1017.5443,493.5081,1223.9972,599.2244,---,---,3D Detector,---,---,1215.9719,586.51044,1214.0177,534.9535,1026.8077,593.5574,1024.8535,542.0004,1215.6383,556.82465,1213.6842,505.2677,1026.4741,563.8716,1024.5199,512.31464
1222,1623876829.53,0.8446235,midsize,715.5888,349.66354,916.03394,450.98962,---,---,3D Detector,---,---,909.9693,442.45233,914.9634,389.06165,729.4603,450.37488,734.4544,396.98416,898.89246,409.32193,903.8865,355.9312,718.3834,417.24445,723.3775,363.85376
1222,1623876829.53,0.84454024,sedan,122.11037,0.5948181,279.00906,75.17707,---,---,3D Detector,---,---,158.19402,35.022743,138.7821,69.652405,283.7171,34.491783,264.30518,69.121445,142.10359,11.767227,122.691666,46.39689,267.62668,11.236263,248.21475,45.865925
1222,1623876829.53,0.82155347,sedan,154.68927,495.07858,363.24103,590.4778,---,---,3D Detector,---,---,360.87363,576.6792,372.97528,520.99097,198.17009,586.5776,210.27177,530.8894,314.3706,558.92487,326.4723,503.23666,151.66708,568.82324,163.76877,513.1351
1222,1623876829.53,0.816593,midsize,894.8968,2.199028,1072.0795,92.23343,---,---,3D Detector,---,---,910.9638,47.1231,915.0062,87.298874,1061.8356,46.599808,1065.8779,86.77558,904.4787,12.653069,908.52106,52.828842,1055.3505,12.129776,1059.3928,52.305553
1222,1623876829.53,0.4961563,sedan,1016.5382,544.03723,1233.6384,725.6832,---,---,3D Detector,---,---,1230.9132,690.2737,1226.9861,618.3917,1027.5542,703.1408,1023.62714,631.2589,1232.2559,637.9251,1228.3289,566.04315,1028.8969,650.7923,1024.9698,578.91034
1222,1623876829.53,0.42228046,sedan,1060.4479,596.25024,1327.2417,735.423,---,---,3D Detector,---,---,1227.7212,681.5599,1218.7987,672.40265,1188.4928,693.63586,1179.5702,684.4787,1212.4922,656.5047,1203.5696,647.34753,1173.2637,668.5807,1164.3411,659.4235
1222,1623876829.53,0.377746,pickup,1129.8423,570.2312,1512.4993,756.7532,---,---,3D Detector,---,---,1165.4358,665.8109,1184.6976,699.9299,1363.2303,665.5357,1382.4922,699.65466,1247.6558,635.08325,1266.9176,669.2023,1445.4503,634.8081,1464.7122,668.92706
1222,1623876829.53,0.3013117,pickup,1221.2504,581.84235,1483.6438,712.43164,---,---,3D Detector,---,---,1377.3774,671.4463,1377.83,663.0081,1329.8977,668.46466,1330.3502,660.0265,1378.8657,637.87585,1379.3182,629.43774,1331.386,634.8942,1331.8385,626.4561
1223,1623876829.56,0.9805406,sedan,1611.8027,372.77975,1791.4093,450.93353,---,---,3D Detector,---,---,1764.9213,444.987,1743.1177,401.93976,1623.4752,448.55414,1601.6718,405.50687,1796.5441,423.79926,1774.7405,380.75198,1655.098,427.36636,1633.2946,384.3191
1223,1623876829.56,0.95104545,pickup,1311.0349,591.77124,1562.308,741.15015,---,---,3D Detector,---,---,1526.1129,709.1757,1504.296,642.5546,1323.7983,724.96295,1301.9814,658.34186,1561.5782,680.8648,1539.7615,614.2437,1359.2637,696.6521,1337.4469,630.031
1223,1623876829.56,0.9133308,sedan,1073.986,616.1722,1262.757,725.143,---,---,3D Detector,---,---,1259.782,707.5685,1251.4049,660.39886,1087.2786,718.99115,1078.9015,671.8215,1257.8782,676.92566,1249.5011,629.75604,1085.3748,688.34827,1076.9978,641.17865
1223,1623876829.56,0.86679727,sedan,199.65627,491.21246,397.22226,589.8833,---,---,3D Detector,---,---,392.95755,576.05,407.669,523.8856,236.29721,581.8963,251.00865,529.732,353.0691,555.45795,367.78055,503.2936,196.40875,561.3043,211.12018,509.13995
1223,1623876829.56,0.8597795,midsize,756.29913,347.98517,956.52496,453.71204,---,---,3D Detector,---,---,950.94653,446.68762,959.08405,390.5297,772.8229,448.64572,780.9604,392.48776,934.06757,413.21155,942.2051,357.05362,755.944,415.16965,764.0815,359.0117
1223,1623876829.56,0.85953933,midsize,1054.173,491.10107,1263.4346,601.8776,---,---,3D Detector,---,---,1256.9559,586.6686,1252.8102,534.7433,1063.5751,596.82324,1059.4293,544.898,1257.603,554.728,1253.4572,502.8027,1064.2222,564.8827,1060.0763,512.9574
1223,1623876829.56,0.83918035,midsize,860.9314,3.3121414,1034.7451,91.0385,---,---,3D Detector,---,---,870.2001,47.495728,867.6198,85.77011,1031.4901,50.207954,1028.9098,88.48234,870.0785,11.053989,867.4982,49.32837,1031.3685,13.766209,1028.7882,52.040596
1223,1623876829.56,0.81502634,sedan,85.34328,4.8211746,258.3474,77.29521,---,---,3D Detector,---,---,109.87306,36.146477,95.44125,66.76437,265.58093,40.007694,251.14911,70.62559,93.57416,16.204441,79.142334,46.822334,249.28201,20.065653,234.85019,50.683548
1223,1623876829.56,0.34637904,sedan,1058.7235,534.15283,1280.5016,731.60785,---,---,3D Detector,---,---,1259.3701,685.8617,1250.5181,621.80707,1077.9094,699.1239,1069.0574,635.0692,1273.6272,627.8306,1264.775,563.776,1092.1665,641.09283,1083.3145,577.0382
1224,1623876829.6,0.9885083,pickup,1357.2057,586.7289,1605.7036,747.9091,---,---,3D Detector,---,---,1556.3729,718.1758,1541.7407,646.0323,1360.8643,724.0599,1346.232,651.9163,1606.531,688.9004,1591.8989,616.75684,1411.0225,694.7844,1396.3903,622.6409
1224,1623876829.6,0.98317647,sedan,1649.5598,369.58807,1832.3464,452.10175,---,---,3D Detector,---,---,1805.19,442.46558,1786.888,400.0037,1659.1017,447.76562,1640.7997,405.3037,1836.4696,421.51904,1818.1676,379.05716,1690.3813,426.8191,1672.0793,384.3572
1224,1623876829.6,0.8951749,midsize,793.66473,352.30222,994.13544,454.4654,---,---,3D Detector,---,---,985.7801,444.70367,992.1144,390.99304,813.3682,448.2938,819.7025,394.58316,970.0721,415.29605,976.4064,361.58542,797.6603,418.88617,803.99457,365.17554
1224,1623876829.6,0.891471,sedan,242.97519,494.37973,430.53128,586.6853,---,---,3D Detector,---,---,429.60864,576.256,442.63977,524.22784,275.79108,580.0012,288.8222,527.9731,391.48694,557.23486,404.51804,505.20676,237.66936,560.9801,250.70047,508.952
1224,1623876829.6,0.85491264,midsize,826.6146,3.241665,1001.1522,90.3906,---,---,3D Detector,---,---,831.0488,48.45847,832.93616,86.65586,996.8374,49.245026,998.7248,87.44241,831.5287,11.608688,833.4161,49.806076,997.3173,12.395237,999.2047,50.59263
1224,1623876829.6,0.84833807,midsize,1098.3662,492.39246,1300.2054,598.16254,---,---,3D Detector,---,---,1293.3788,582.6289,1286.3423,533.32104,1106.2261,593.76587,1099.1897,544.458,1298.2551,552.4488,1291.2186,503.14093,1111.1025,563.58575,1104.066,514.2779
1224,1623876829.6,0.7766332,sedan,53.879158,5.501049,221.50558,76.60009,---,---,3D Detector,---,---,75.1979,37.80084,61.69497,66.6461,227.69281,41.039703,214.18988,69.884964,61.883926,17.614414,48.380997,46.45967,214.37885,20.853275,200.87592,49.698532
1224,1623876829.6,0.68865246,sedan,1121.6641,617.7517,1286.452,721.0428,---,---,3D Detector,---,---,1282.8387,703.39404,1276.0718,657.6894,1139.707,714.0189,1132.9401,668.3143,1277.5789,676.71954,1270.812,631.01495,1134.4471,687.3444,1127.6803,641.63983
1224,1623876829.6,0.5857108,pickup,1179.3551,573.0388,1569.7963,741.0294,---,---,3D Detector,---,---,1297.5615,656.61664,1297.5854,692.12933,1421.3712,669.8668,1421.3951,705.3795,1327.2428,622.4558,1327.2666,657.9685,1451.0525,635.706,1451.0763,671.2187
1224,1623876829.6,0.49420512,pickup,1140.6876,587.3055,1418.6937,735.23004,---,---,3D Detector,---,---,1306.8475,678.7008,1272.9514,685.93176,1317.1375,677.28107,1283.2413,684.512,1283.238,648.8303,1249.3419,656.0612,1293.528,647.4105,1259.6318,654.6415
1225,1623876829.63,0.9951592,pickup,1387.5087,591.6753,1638.6704,744.93756,---,---,3D Detector,---,---,1588.6993,720.48193,1570.5955,644.9395,1391.2383,724.99054,1373.1344,649.4481,1641.9912,692.2266,1623.8873,616.6842,1444.5303,696.73517,1426.4264,621.1928
1225,1623876829.63,0.9833107,sedan,1683.4993,364.63638,1869.7681,453.9926,---,---,3D Detector,---,---,1843.008,447.11633,1821.7872,400.55817,1693.2904,447.73355,1672.0695,401.17538,1876.0094,423.5746,1854.7885,377.01642,1726.2916,424.1918,1705.0707,377.63364
1225,1623876829.63,0.96220666,sedan,276.4545,494.05017,476.82373,592.8606,---,---,3D Detector,---,---,476.46802,585.0298,493.42267,530.0604,304.0784,584.0522,321.03305,529.0828,440.40942,562.74347,457.36404,507.77408,268.0198,561.76587,284.97446,506.79648
1225,1623876829.63,0.85774726,midsize,842.6935,346.70178,1040.7861,450.30762,---,---,3D Detector,---,---,1035.3025,439.67612,1037.9406,386.11676,855.56177,451.74805,858.1998,398.1887,1025.2097,404.54828,1027.8478,350.98892,845.469,416.6202,848.10706,363.06085
1225,1623876829.63,0.84895164,midsize,793.44403,4.984001,965.09314,90.27124,---,---,3D Detector,---,---,801.21313,49.773094,799.3872,86.26923,965.0111,49.315544,963.1852,85.81169,798.4298,14.78294,796.6039,51.279083,962.2278,14.325394,960.40186,50.821533
1225,1623876829.63,0.8458649,midsize,1140.2957,492.6422,1337.558,595.6539,---,---,3D Detector,---,---,1329.8899,578.58417,1321.3981,532.2672,1148.2852,590.4514,1139.7933,544.1344,1335.7632,550.4201,1327.2715,504.10315,1154.1584,562.28735,1145.6666,515.97034
1225,1623876829.63,0.80239916,sedan,19.721832,5.9698677,190.55315,76.10191,---,---,3D Detector,---,---,41.939125,37.113724,30.09581,66.27112,196.27083,39.480988,184.4275,68.63838,26.060234,18.615953,14.216919,47.77335,180.39194,20.983217,168.54861,50.140614
1225,1623876829.63,0.7230728,sedan,1157.0874,611.2964,1325.8802,728.51355,---,---,3D Detector,---,---,1307.2676,708.4736,1302.7754,663.4386,1180.0925,714.7823,1175.6003,669.7473,1310.0608,676.2433,1305.5686,631.2084,1182.8857,682.552,1178.3936,637.5171
1225,1623876829.63,0.35426942,sedan,1165.4995,605.0124,1425.2947,752.4276,---,---,3D Detector,---,---,1351.3654,703.1426,1324.3359,691.5287,1289.1134,701.5024,1262.084,689.8885,1332.9976,673.6865,1305.968,662.07263,1270.7456,672.0463,1243.7161,660.43243
1226,1623876829.66,0.9911175,pickup,1420.776,588.3734,1677.9153,742.11945,---,---,3D Detector,---,---,1627.3123,720.2855,1617.774,642.5093,1425.5103,725.9924,1415.9719,648.2161,1673.1752,690.07117,1663.637,612.29486,1471.373,695.77795,1461.8348,618.0017
1226,1623876829.66,0.968384,sedan,1727.3268,368.5987,1905.4344,451.4055,---,---,3D Detector,---,---,1876.6993,443.27408,1855.9944,400.82693,1736.9414,446.5717,1716.2365,404.1245,1910.8048,421.9884,1890.0999,379.54126,1771.0469,425.286,1750.3419,382.83887
1226,1623876829.66,0.9147538,sedan,316.2743,493.93954,518.1199,594.1931,---,---,3D Detector,---,---,519.6309,583.3082,534.4556,526.91187,349.46146,586.73816,364.28613,530.3418,477.77182,562.46747,492.5965,506.07114,307.60236,565.89746,322.427,509.5011
1226,1623876829.66,0.8937702,midsize,887.8154,345.90753,1077.5647,455.01984,---,---,3D Detector,---,---,1071.1908,446.55316,1073.8588,392.32632,895.8316,452.72064,898.49963,398.4938,1068.6202,406.40036,1071.2883,352.17352,893.26117,412.5678,895.9292,358.34097
1226,1623876829.66,0.85195243,midsize,756.2447,4.675606,929.7961,89.96154,---,---,3D Detector,---,---,764.249,49.93825,763.72205,86.00062,928.51587,48.253574,927.9889,84.31593,760.7807,15.598099,760.2537,51.66046,925.0476,13.913422,924.52057,49.97578
1226,1623876829.66,0.79192686,midsize,1178.1936,494.15125,1381.2565,596.58246,---,---,3D Detector,---,---,1364.4077,581.4363,1352.9392,537.6346,1192.484,585.8596,1181.0156,542.0579,1374.8245,555.12665,1363.356,511.325,1202.9009,559.55005,1191.4324,515.74835
1226,1623876829.66,0.706192,sedan,1190.9546,603.5655,1365.8309,730.7749,---,---,3D Detector,---,---,1338.4863,704.7465,1328.3282,657.4575,1225.3495,719.8049,1215.1913,672.5158,1343.2012,668.9577,1333.043,621.6687,1230.0642,684.01605,1219.9061,636.72705
1226,1623876829.66,0.7057158,sedan,-20.04876,6.850361,147.8569,74.42205,---,---,3D Detector,---,---,76.189926,50.489857,66.69545,57.09588,93.07073,48.30922,83.57625,54.915245,49.700302,27.707008,40.205826,34.313034,66.5811,25.526371,57.086628,32.132397
1226,1623876829.66,0.5726513,pickup,1268.812,527.2389,1636.0991,706.3179,---,---,3D Detector,---,---,1359.3801,614.9596,1352.1775,644.4833,1513.6555,646.1022,1506.4529,675.6258,1394.9889,572.407,1387.7863,601.93066,1549.2643,603.5495,1542.0616,633.0732
1226,1623876829.66,0.3065109,midsize,1188.1201,495.93542,1428.5487,664.0684,---,---,3D Detector,---,---,1375.0819,620.8153,1354.8396,577.35895,1265.8673,636.23676,1245.625,592.7804,1374.7456,565.1038,1354.5033,521.64746,1265.5309,580.52527,1245.2887,537.0689
1227,1623876829.69,0.99170333,pickup,1455.0736,590.76495,1706.6104,737.28186,---,---,3D Detector,---,---,1659.5228,718.77094,1641.6919,639.1059,1460.4075,726.23663,1442.5767,646.5716,1712.7017,687.0828,1694.8708,607.4177,1513.5864,694.54846,1495.7555,614.8834
1227,1623876829.69,0.9410066,sedan,1764.0908,366.48825,1944.4856,453.19006,---,---,3D Detector,---,---,1913.1809,441.18237,1892.9879,397.6826,1773.7153,442.21777,1753.5223,398.718,1950.3544,425.96295,1930.1614,382.4632,1810.8888,426.99838,1790.6958,383.4986
1227,1623876829.69,0.9342611,midsize,933.77875,353.2372,1114.665,454.72763,---,---,3D Detector,---,---,1110.6731,444.57016,1113.5459,394.01593,942.73376,452.53598,945.60657,401.98175,1104.775,410.68555,1107.6478,360.13132,936.8357,418.65134,939.70856,368.0971
1227,1623876829.69,0.894159,sedan,359.13763,492.70383,556.1432,592.45135,---,---,3D Detector,---,---,552.3793,577.3309,564.6137,524.6655,393.0162,586.1912,405.25067,533.5258,515.9232,556.3798,528.15765,503.71442,356.56018,565.2402,368.79462,512.57477
1227,1623876829.69,0.8689869,midsize,721.5106,3.1196136,891.85706,91.80577,---,---,3D Detector,---,---,738.03705,48.62059,730.17773,85.644745,894.0152,47.323753,886.1559,84.34791,732.0003,16.07317,724.141,53.09732,887.9784,14.776329,880.11914,51.800484
1227,1623876829.69,0.6083839,pickup,1243.4438,514.2842,1674.0278,722.37665,---,---,3D Detector,---,---,1351.4978,609.7382,1347.6208,653.0627,1527.9188,645.4352,1524.0419,688.7596,1392.9304,566.8881,1389.0535,610.2125,1569.3514,602.585,1565.4745,645.9095
1227,1623876829.69,0.51619655,midsize,1231.6028,491.1886,1418.7401,606.8937,---,---,3D Detector,---,---,1398.2814,598.4637,1392.6826,550.4755,1249.3436,585.82776,1243.7449,537.8396,1406.157,563.88763,1400.5582,515.89954,1257.2192,551.2518,1251.6204,503.2636
1227,1623876829.69,0.45415786,sedan,1225.1128,613.0475,1403.0898,735.76306,---,---,3D Detector,---,---,1387.2567,712.69775,1374.4495,668.1199,1247.0957,730.5971,1234.2885,686.01917,1391.0765,667.4987,1378.2692,622.92084,1250.9155,685.3981,1238.1082,640.8201
1227,1623876829.69,0.3370807,sedan,-7.157234,5.9095764,126.30867,77.738144,---,---,3D Detector,---,---,114.6327,57.62931,99.60301,34.14045,16.265167,70.78881,1.2354813,47.29995,116.9765,39.52287,101.946815,16.034012,18.608963,52.682373,3.579277,29.193512
1228,1623876829.73,0.9738415,pickup,1530.3052,594.78766,1782.7872,736.4683,---,---,3D Detector,---,---,1733.8004,713.60345,1706.6018,639.237,1542.0936,724.3495,1514.895,649.98303,1789.4049,685.97144,1762.2064,611.605,1597.6981,696.71747,1570.4996,622.351
1228,1623876829.73,0.9727404,sedan,442.5664,495.38043,633.1175,591.39526,---,---,3D Detector,---,---,636.04926,585.664,650.82135,532.00806,458.92795,584.2936,473.70007,530.63763,608.8921,561.77545,623.6642,508.11948,431.77078,560.405,446.5429,506.74908
1228,1623876829.73,0.90159565,midsize,1011.4841,350.16376,1199.627,451.9961,---,---,3D Detector,---,---,1186.6309,446.26672,1185.8687,392.1265,1019.17816,447.9265,1018.41595,393.7863,1191.3152,412.83374,1190.553,358.6935,1023.8626,414.49353,1023.1004,360.3533
1228,1623876829.73,0.85492533,pickup,1346.9082,572.401,1751.188,735.5223,---,---,3D Detector,---,---,1493.284,668.0583,1501.7131,670.9601,1556.5266,683.3987,1564.9557,686.3005,1530.8418,635.911,1539.2709,638.8128,1594.0844,651.25134,1602.5134,654.15314
1228,1623876829.73,0.8471381,midsize,650.7992,4.8378487,822.047,91.582985,---,---,3D Detector,---,---,665.5095,47.67264,657.6192,87.02766,827.1287,47.615944,819.23834,86.97096,658.1959,15.103367,650.30554,54.458385,819.81506,15.046673,811.9247,54.40169
1228,1623876829.73,0.74490154,midsize,1288.8549,489.29813,1504.9563,627.4541,---,---,3D Detector,---,---,1470.5569,610.6875,1465.0778,554.48334,1311.9958,608.19684,1306.5167,551.99274,1483.2885,568.81775,1477.8093,512.6136,1324.7273,566.3271,1319.2483,510.12296
1228,1623876829.73,0.69274664,sedan,1835.0049,350.09308,2032.8867,461.8042,---,---,3D Detector,---,---,1997.9175,438.287,1967.8296,389.3748,1854.7073,451.47528,1824.6194,402.56308,2045.2173,414.70447,2015.1294,365.79227,1902.0071,427.89276,1871.9192,378.98056
1228,1623876829.73,0.38624784,midsize,1287.8367,512.6717,1498.0151,731.6788,---,---,3D Detector,---,---,1458.6735,703.7637,1443.4235,615.9112,1330.1594,704.2098,1314.9094,616.35724,1469.158,624.7124,1453.908,536.85986,1340.644,625.1585,1325.3939,537.30597
1229,1623876829.76,0.9880377,pickup,1569.6644,593.73126,1824.5052,740.64905,---,---,3D Detector,---,---,1777.8394,715.7555,1747.556,640.9805,1579.1807,723.79083,1548.8973,649.01587,1834.5596,690.2575,1804.2762,615.48254,1635.9009,698.29285,1605.6174,623.5179
1229,1623876829.76,0.96611464,sedan,482.49323,497.71164,671.295,591.37146,---,---,3D Detector,---,---,675.2148,584.7808,687.06903,530.5992,505.0353,585.858,516.8895,531.6763,644.06525,562.6058,655.9195,508.4241,473.88577,563.68286,485.74,509.5012
1229,1623876829.76,0.8926751,midsize,1053.2579,350.30554,1243.5034,455.86298,---,---,3D Detector,---,---,1235.3044,443.2227,1233.8656,389.5042,1061.4509,456.42755,1060.0121,402.7091,1235.7931,408.27194,1234.3542,354.55347,1061.9397,421.4768,1060.5009,367.75833
1229,1623876829.76,0.8423813,midsize,612.6473,3.5172424,791.5625,94.36308,---,---,3D Detector,---,---,646.82776,47.81011,641.14417,91.069534,790.88904,40.80429,785.20544,84.06371,626.6876,17.240915,621.0041,60.500336,770.7489,10.2351,765.06537,53.494522
1229,1623876829.76,0.5689151,midsize,1324.6389,486.56985,1540.6927,613.3083,---,---,3D Detector,---,---,1509.9982,590.12036,1499.724,538.0208,1349.7886,602.6935,1339.5143,550.59393,1520.9357,553.401,1510.6615,501.30142,1360.726,565.9741,1350.4518,513.8746
1229,1623876829.76,0.41058043,pickup,1412.3848,572.7444,1787.905,744.7931,---,---,3D Detector,---,---,1616.4348,688.951,1612.9681,656.32,1528.1661,689.7923,1524.6995,657.1613,1661.8219,668.6912,1658.3552,636.06024,1573.5532,669.53253,1570.0865,636.9016
1229,1623876829.76,0.32287502,sedan,1316.659,528.3617,1541.069,724.0907,---,---,3D Detector,---,---,1508.3564,684.24207,1484.6395,609.34717,1353.556,709.0983,1329.8391,634.2034,1529.7405,622.283,1506.0236,547.38806,1374.9401,647.1392,1351.2231,572.2443
1230,1623876829.79,0.9893828,pickup,1598.8895,594.2094,1859.5099,742.72565,---,---,3D Detector,---,---,1811.9346,718.0752,1780.862,642.0118,1606.7837,725.9957,1575.7112,649.93225,1871.767,691.53534,1840.6945,615.4719,1666.6161,699.4559,1635.5436,623.3924
1230,1623876829.79,0.97154397,sedan,521.1491,495.08014,712.4175,593.76526,---,---,3D Detector,---,---,710.5619,586.0238,723.95886,532.04346,542.0261,585.9386,555.4231,531.95825,683.4216,562.3271,696.81854,508.3467,514.8858,562.2418,528.2828,508.26147
1230,1623876829.79,0.9166236,midsize,1109.5277,352.62253,1288.4785,449.87042,---,---,3D Detector,---,---,1274.6238,442.97745,1268.2081,390.9805,1112.4741,449.51068,1106.0585,397.51376,1287.279,411.4245,1280.8633,359.42755,1125.1294,417.95773,1118.7136,365.96082
1230,1623876829.79,0.9056579,midsize,576.5303,2.3366776,761.7429,95.90369,---,---,3D Detector,---,---,610.9179,47.361725,605.0902,91.62773,760.3338,40.8093,754.50604,85.0753,591.23944,16.61296,585.4117,60.87896,740.6553,10.060532,734.8276,54.326534
1230,1623876829.79,0.8209165,pickup,1430.1366,564.32184,1821.9698,743.664,---,---,3D Detector,---,---,1681.1488,713.7112,1686.3685,654.8797,1492.0509,692.1009,1497.2706,633.26935,1742.4381,687.14777,1747.6578,628.3162,1553.3402,665.5374,1558.5599,606.70593
1230,1623876829.79,0.65808636,midsize,1373.3711,484.89438,1573.1437,602.0083,---,---,3D Detector,---,---,1551.9734,581.7708,1530.9763,528.8223,1386.4447,597.5293,1365.4476,544.5808,1576.0056,548.5958,1555.0085,495.64734,1410.4769,564.3543,1389.4799,511.40585
1230,1623876829.79,0.6189467,sedan,1367.8071,615.52435,1541.3055,717.2954,---,---,3D Detector,---,---,1529.0254,700.014,1511.1901,661.9624,1384.1327,709.29944,1366.2975,671.24786,1540.3103,669.4441,1522.475,631.3925,1395.4176,678.7295,1377.5824,640.678
1230,1623876829.79,0.32667527,sedan,1369.3628,592.6297,1632.4788,727.0903,---,---,3D Detector,---,---,1559.0659,684.05237,1530.8022,665.3038,1479.9082,694.64484,1451.6447,675.89624,1558.2758,656.0304,1530.0122,637.28174,1479.118,666.62286,1450.8545,647.87427
1231,1623876829.83,0.982947,pickup,1644.8927,598.9611,1886.874,738.1054,---,---,3D Detector,---,---,1845.0099,716.83417,1818.814,647.42993,1652.8405,722.3633,1626.6445,652.959,1895.6104,688.2213,1869.4146,618.8171,1703.441,693.7504,1677.2451,624.3461
1231,1623876829.83,0.9757091,sedan,560.5748,498.14224,753.8449,590.7545,---,---,3D Detector,---,---,756.3789,582.41907,767.1333,527.6545,580.89124,588.6732,591.6456,533.9087,728.00104,560.4634,738.75543,505.6988,552.5133,566.7175,563.26776,511.95297
1231,1623876829.83,0.92800856,midsize,1136.0277,349.0553,1329.2046,451.79126,---,---,3D Detector,---,---,1308.954,444.93195,1300.7399,389.916,1141.6075,449.27924,1133.3934,394.26328,1328.2134,411.27353,1319.9993,356.25757,1160.867,415.62082,1152.6528,360.60486
1231,1623876829.83,0.89670306,midsize,536.8484,3.7197227,728.72186,98.43959,---,---,3D Detector,---,---,572.0563,45.937035,562.3927,90.71046,726.86993,45.395332,717.2064,90.16875,554.8627,15.9613,545.19916,60.73472,709.67633,15.419598,700.0128,60.193016
1231,1623876829.83,0.8715279,pickup,1500.8821,572.5625,1881.3425,744.88727,---,---,3D Detector,---,---,1765.1371,721.39813,1776.0962,657.1757,1529.2109,699.28265,1540.1699,635.06024,1823.8884,692.6146,1834.8474,628.3922,1587.9622,670.4992,1598.9213,606.27673
1231,1623876829.83,0.8403497,sedan,1395.167,613.23737,1596.4297,718.67255,---,---,3D Detector,---,---,1575.844,691.616,1551.1406,648.41797,1422.5623,713.785,1397.8589,670.587,1589.4713,666.8702,1564.768,623.6721,1436.1896,689.0392,1411.4863,645.8411
1231,1623876829.83,0.8381496,midsize,1400.5851,483.66788,1621.8679,597.8182,---,---,3D Detector,---,---,1594.9291,581.61426,1564.4086,527.27545,1418.8463,593.0616,1388.3257,538.72284,1627.5101,549.7833,1596.9896,495.44455,1451.4274,561.2307,1420.9069,506.89194
1232,1623876829.86,0.97559875,pickup,1684.0232,590.268,1927.1381,741.05804,---,---,3D Detector,---,---,1877.7699,711.3121,1861.415,638.52637,1694.8684,724.2261,1678.5135,651.44037,1923.5287,688.18695,1907.1737,615.40125,1740.6272,701.10095,1724.2722,628.3152
1232,1623876829.86,0.96621823,sedan,608.10986,498.45932,789.99915,588.37305,---,---,3D Detector,---,---,797.32965,580.41614,806.8949,528.3906,620.15796,588.47626,629.7232,536.45074,773.8448,556.20807,783.41003,504.1826,596.6731,564.2682,606.23834,512.24274
1232,1623876829.86,0.90344685,midsize,1177.8555,344.92773,1367.7087,456.68765,---,---,3D Detector,---,---,1356.8076,440.57104,1349.2885,387.4577,1185.7455,454.52063,1178.2263,401.40726,1365.0457,404.48907,1357.5265,351.3757,1193.9835,418.43866,1186.4644,365.3253
1232,1623876829.86,0.8912644,midsize,500.35532,5.861225,697.0592,97.4464,---,---,3D Detector,---,---,533.76776,46.82755,523.1962,90.212814,692.2576,47.20693,681.6861,90.59219,520.7436,16.727629,510.17206,60.112896,679.23346,17.10701,668.6619,60.492275
1232,1623876829.86,0.8270057,sedan,1432.1973,615.25836,1629.5607,720.62286,---,---,3D Detector,---,---,1612.5193,697.3132,1582.9901,652.54724,1457.7928,716.3781,1428.2635,671.6122,1629.1514,670.4112,1599.6221,625.64526,1474.4249,689.47614,1444.8956,644.71014
1232,1623876829.86,0.82048136,midsize,1447.4009,482.03177,1665.1196,597.00195,---,---,3D Detector,---,---,1629.2719,576.6508,1604.8889,527.1598,1468.1914,586.6291,1443.8085,537.13806,1662.6241,549.06036,1638.2412,499.56934,1501.5437,559.03864,1477.1608,509.54764
1232,1623876829.86,0.40519142,midsize,540.05774,-12.265654,674.27594,81.915306,---,---,3D Detector,---,---,559.87634,42.022976,557.2995,74.61577,667.4263,39.846985,664.8494,72.43978,556.20935,2.3093538,553.63257,34.902153,663.7593,0.13336277,661.1825,32.72616
1232,1623876829.86,0.37560266,pickup,1525.424,570.418,1881.1041,742.625,---,---,3D Detector,---,---,1727.0793,698.59546,1742.0284,662.3672,1605.0531,681.1404,1620.0021,644.9121,1778.5219,679.29254,1793.4708,643.0643,1656.4956,661.83746,1671.4446,625.6092
1232,1623876829.86,0.30860388,midsize,1469.3674,593.7916,1768.6543,732.01685,---,---,3D Detector,---,---,1656.588,671.0531,1602.7625,680.0824,1664.3733,687.8425,1610.5476,696.87177,1637.988,640.44476,1584.1625,649.47406,1645.7733,657.2342,1591.9476,666.2634
1233,1623876829.89,0.9729102,sedan,644.56274,499.35757,827.1132,588.6928,---,---,3D Detector,---,---,830.9016,581.685,836.2372,529.8883,658.256,586.73865,663.59155,534.9419,812.8839,558.5106,818.2195,506.71393,640.2383,563.5643,645.57385,511.76755
